Location,Station ID,Category,Amenity,Amenity Location,Name,Distance
"(39.10658, -84.51249)",bcycle_cincyredbike_2796,landuse,retail,"(39.10984459659881, -84.51264611675978)",,417.677
"(39.10658, -84.51249)",bcycle_cincyredbike_2796,landuse,residential,"(39.11066612961108, -84.5126628698087)",,458.817
"(39.10658, -84.51249)",bcycle_cincyredbike_2796,landuse,retail,"(39.1084325908304, -84.51271636358673)",,273.695
"(39.10658, -84.51249)",bcycle_cincyredbike_2796,landuse,retail,"(39.110017356545455, -84.5116131517679)",Main Street Business District,485.67699999999996
"(39.10239, -84.50663)",bcycle_cincyredbike_2798,building,office,"(39.10313416248451, -84.50551234414559)",Two Procter & Gamble Plaza,121.334
"(39.10239, -84.50663)",bcycle_cincyredbike_2798,building,office,"(39.10304161824217, -84.50758023594987)",One Procter & Gamble Plaza,177.06199999999998
"(39.10239, -84.50663)",bcycle_cincyredbike_2798,building,office,"(39.10219531873342, -84.50869437947634)",Columbia Plaza,150.92800000000003
"(39.10239, -84.50663)",bcycle_cincyredbike_2798,building,office,"(39.10237561079389, -84.50949395088031)",John Weld Peck Federal Building,378.8500000000001
"(39.10239, -84.50663)",bcycle_cincyredbike_2798,building,office,"(39.10134959140441, -84.50915061497938)",PNC Center,426.65700000000004
"(39.10239, -84.50663)",bcycle_cincyredbike_2798,building,commercial,"(39.100146444118856, -84.50811531529617)",Atrium Two,409.581
"(39.10239, -84.50663)",bcycle_cincyredbike_2798,building,office,"(39.10064614753051, -84.51094924295384)",Mercantile Library Building,494.4380000000001
"(39.10239, -84.50663)",bcycle_cincyredbike_2798,building,office,"(39.10002727132122, -84.50980565885708)",Duke Energy Building,443.0400000000001
"(39.10239, -84.50663)",bcycle_cincyredbike_2798,building,commercial,"(39.10013656753471, -84.50892446233875)",Atrium One,435.14000000000004
"(39.10239, -84.50663)",bcycle_cincyredbike_2798,building,cathedral,"(39.10093692650746, -84.50742703738513)",Christ Church Cathedral,293.44100000000003
"(39.10239, -84.50663)",bcycle_cincyredbike_2798,building,chapel,"(39.10118545168842, -84.50768845112883)",Centennial Chapel,229.942
"(39.10239, -84.50663)",bcycle_cincyredbike_2798,building,office,"(39.10062163772884, -84.50506792218415)",,295.236
"(39.10239, -84.50663)",bcycle_cincyredbike_2798,building,apartments,"(39.10192369495001, -84.50413404323336)",550 East Fourth Apartments,327.858
"(39.10239, -84.50663)",bcycle_cincyredbike_2798,building,office,"(39.10508390127361, -84.50666293220571)",,334.7049999999999
"(39.10239, -84.50663)",bcycle_cincyredbike_2798,building,office,"(39.10505714946482, -84.50747702593438)",,335.10299999999995
"(39.10239, -84.50663)",bcycle_cincyredbike_2798,building,apartments,"(39.10411440048912, -84.50816539100406)",Sycamore Place Lofts,411.159
"(39.10239, -84.50663)",bcycle_cincyredbike_2798,building,office,"(39.103219520495884, -84.50976698439776)",,402.41499999999996
"(39.10239, -84.50663)",bcycle_cincyredbike_2798,building,retail,"(39.10108093300411, -84.51074582577633)",Mercantile Center Atrium,444.7320000000001
"(39.10239, -84.50663)",bcycle_cincyredbike_2798,building,apartments,"(39.10617735032003, -84.50718101725242)",Crane Factory Flats,478.327
"(39.10239, -84.50663)",bcycle_cincyredbike_2798,building,office,"(39.1012239035272, -84.5082747760593)",First Financial Center at 255 Fifth,229.942
"(39.10239, -84.50663)",bcycle_cincyredbike_2798,building,office,"(39.09987300738742, -84.50638233396286)",Key Bank,249.45699999999997
"(39.10239, -84.50663)",bcycle_cincyredbike_2798,building,hotel,"(39.101183238236395, -84.50318825005279)",,439.1669999999999
"(39.10239, -84.50663)",bcycle_cincyredbike_2798,building,office,"(39.10441547958052, -84.50664485610903)",,223.563
"(39.10239, -84.50663)",bcycle_cincyredbike_2798,building,apartments,"(39.104368582078806, -84.50736492806664)",Seven at Broadway,262.529
"(39.10239, -84.50663)",bcycle_cincyredbike_2798,building,office,"(39.10561640369293, -84.50756103929142)",,449.6639999999999
"(39.10239, -84.50663)",bcycle_cincyredbike_2798,building,apartments,"(39.1050891717154, -84.50796900739472)",East Eight Lofts,400.6839999999999
"(39.10239, -84.50663)",bcycle_cincyredbike_2798,building,residential,"(39.10124730220122, -84.50322811909517)","The Lytle Park Hotel, Autograph Collection",439.1669999999999
"(39.10239, -84.50663)",bcycle_cincyredbike_2798,landuse,commercial,"(39.10278943530925, -84.5065067795342)",Procter & Gamble General Office,75.276
"(39.10239, -84.50663)",bcycle_cincyredbike_2798,landuse,commercial,"(39.10508127144333, -84.5063451923257)",,445.56699999999995
"(39.10239, -84.50663)",bcycle_cincyredbike_2798,landuse,residential,"(39.104304313854286, -84.50787435136276)",,336.22799999999995
"(39.10239, -84.50663)",bcycle_cincyredbike_2798,landuse,commercial,"(39.101913950420894, -84.51066966483349)",,376.83200000000005
"(39.10239, -84.50663)",bcycle_cincyredbike_2798,landuse,commercial,"(39.1024404095855, -84.50909348023976)",,277.69300000000004
"(39.10239, -84.50663)",bcycle_cincyredbike_2798,landuse,commercial,"(39.09993456759154, -84.50848951318805)",,466.1650000000001
"(39.10239, -84.50663)",bcycle_cincyredbike_2798,landuse,commercial,"(39.10017967309207, -84.50684401342319)",,294.90599999999995
"(39.10239, -84.50663)",bcycle_cincyredbike_2798,landuse,retail,"(39.101389434121586, -84.50714020589939)",,229.942
"(39.10239, -84.50663)",bcycle_cincyredbike_2798,landuse,commercial,"(39.101156225546056, -84.50878275982802)",,426.65700000000004
"(39.10239, -84.50663)",bcycle_cincyredbike_2798,landuse,commercial,"(39.100852432522274, -84.51041447418415)",,398.7750000000001
"(39.10239, -84.50663)",bcycle_cincyredbike_2798,landuse,residential,"(39.10183788503752, -84.50473401844)",,172.192
"(39.10239, -84.50663)",bcycle_cincyredbike_2798,landuse,commercial,"(39.101581769520195, -84.50586009235312)",,125.356
"(39.1052, -84.50746)",bcycle_cincyredbike_2799,building,office,"(39.10313416248451, -84.50551234414559)",Two Procter & Gamble Plaza,351.496
"(39.1052, -84.50746)",bcycle_cincyredbike_2799,building,office,"(39.10304161824217, -84.50758023594987)",One Procter & Gamble Plaza,275.976
"(39.1052, -84.50746)",bcycle_cincyredbike_2799,building,office,"(39.10219531873342, -84.50869437947634)",Columbia Plaza,481.918
"(39.1052, -84.50746)",bcycle_cincyredbike_2799,building,office,"(39.10508390127361, -84.50666293220571)",,26.884999999999998
"(39.1052, -84.50746)",bcycle_cincyredbike_2799,building,office,"(39.10505714946482, -84.50747702593438)",,0.0
"(39.1052, -84.50746)",bcycle_cincyredbike_2799,building,apartments,"(39.10411440048912, -84.50816539100406)",Sycamore Place Lofts,261.54699999999997
"(39.1052, -84.50746)",bcycle_cincyredbike_2799,building,office,"(39.103219520495884, -84.50976698439776)",,486.8689999999999
"(39.1052, -84.50746)",bcycle_cincyredbike_2799,building,office,"(39.10577198036671, -84.51045261794316)",,362.02099999999996
"(39.1052, -84.50746)",bcycle_cincyredbike_2799,building,office,"(39.105708264917844, -84.51004755670314)",,278.51099999999997
"(39.1052, -84.50746)",bcycle_cincyredbike_2799,building,office,"(39.10626197273016, -84.50967948845081)",William Howard Taft Center,286.496
"(39.1052, -84.50746)",bcycle_cincyredbike_2799,building,retail,"(39.10423113701543, -84.51163269956108)",,480.12600000000003
"(39.1052, -84.50746)",bcycle_cincyredbike_2799,building,retail,"(39.105893704400685, -84.50868579530857)",Goodyear,225.697
"(39.1052, -84.50746)",bcycle_cincyredbike_2799,building,apartments,"(39.10617735032003, -84.50718101725242)",Crane Factory Flats,147.83199999999997
"(39.1052, -84.50746)",bcycle_cincyredbike_2799,building,office,"(39.105799726910575, -84.50661317781649)",Cincinnati Times-Star Building,187.184
"(39.1052, -84.50746)",bcycle_cincyredbike_2799,building,office,"(39.108742190245, -84.50887712181337)",,482.519
"(39.1052, -84.50746)",bcycle_cincyredbike_2799,building,apartments,"(39.10872135978002, -84.5083524782408)",,438.56
"(39.1052, -84.50746)",bcycle_cincyredbike_2799,building,office,"(39.10710958032676, -84.50731646711425)",,382.6499999999999
"(39.1052, -84.50746)",bcycle_cincyredbike_2799,building,office,"(39.10441547958052, -84.50664485610903)",,138.358
"(39.1052, -84.50746)",bcycle_cincyredbike_2799,building,apartments,"(39.104368582078806, -84.50736492806664)",Seven at Broadway,72.574
"(39.1052, -84.50746)",bcycle_cincyredbike_2799,building,office,"(39.10561640369293, -84.50756103929142)",,114.56099999999999
"(39.1052, -84.50746)",bcycle_cincyredbike_2799,building,apartments,"(39.1050891717154, -84.50796900739472)",East Eight Lofts,65.581
"(39.1052, -84.50746)",bcycle_cincyredbike_2799,landuse,commercial,"(39.10278943530925, -84.5065067795342)",Procter & Gamble General Office,291.356
"(39.1052, -84.50746)",bcycle_cincyredbike_2799,landuse,retail,"(39.105395442670776, -84.51070780663936)",,350.076
"(39.1052, -84.50746)",bcycle_cincyredbike_2799,landuse,residential,"(39.10554543754208, -84.50966913918992)",,264.371
"(39.1052, -84.50746)",bcycle_cincyredbike_2799,landuse,commercial,"(39.10508127144333, -84.5063451923257)",,195.671
"(39.1052, -84.50746)",bcycle_cincyredbike_2799,landuse,residential,"(39.104304313854286, -84.50787435136276)",,128.77499999999998
"(39.1052, -84.50746)",bcycle_cincyredbike_2799,landuse,commercial,"(39.1024404095855, -84.50909348023976)",,467.77200000000005
"(39.1052, -84.50746)",bcycle_cincyredbike_2799,landuse,residential,"(39.10183788503752, -84.50473401844)",,497.375
"(39.1052, -84.50746)",bcycle_cincyredbike_2799,landuse,commercial,"(39.101581769520195, -84.50586009235312)",,453.55499999999995
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,office,"(39.10676958070442, -84.51390922048701)",Kroger Building,315.852
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,office,"(39.10669224634011, -84.51544213163615)",,438.95200000000006
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,office,"(39.10651375371879, -84.5146023412642)",Brotherhood Building,342.59600000000006
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,office,"(39.10698164461831, -84.51155488038053)",Todd B. Portune Center for County Government,70.157
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,office,"(39.1073699442246, -84.51145267123836)",The Woodward Building & Loan Company,70.157
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,office,"(39.10577198036671, -84.51045261794316)",,263.521
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,office,"(39.105708264917844, -84.51004755670314)",,348.566
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,office,"(39.10626197273016, -84.50967948845081)",William Howard Taft Center,338.318
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,retail,"(39.10423113701543, -84.51163269956108)",,493.89199999999994
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,retail,"(39.105893704400685, -84.50868579530857)",Goodyear,399.68399999999997
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,apartments,"(39.10617735032003, -84.50718101725242)",Crane Factory Flats,480.8170000000001
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,office,"(39.108087749999996, -84.51056435000002)",Hamilton County Job and Family Services,18.798
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,office,"(39.107330149999996, -84.51540134999999)",West 16,377.45199999999994
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,apartments,"(39.10799626537669, -84.5160685523034)",,487.17400000000004
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,apartments,"(39.10779764386607, -84.51610119801225)",,493.2459999999999
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,apartments,"(39.10772370895302, -84.51601069937728)",Cincinnati Center for Architecture & Design (CCAD),493.2459999999999
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,office,"(39.107628757108685, -84.51597343417072)",,429.51699999999994
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,retail,"(39.10755233533504, -84.51595562295093)",,429.51699999999994
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,retail,"(39.10748289109981, -84.5159413105923)",,429.51699999999994
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,retail,"(39.107403749999996, -84.5159207)",,429.51699999999994
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,office,"(39.107316263850166, -84.51589816913935)",,429.51699999999994
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,retail,"(39.108119519881, -84.51506957851505)",Taste of Belgium - OTR,434.73100000000005
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,apartments,"(39.10747849609715, -84.51483763968321)",,278.343
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,school,"(39.108905604456616, -84.51386965476978)",The Art Academy of Cincinnati,328.0830000000001
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,office,"(39.108742190245, -84.50887712181337)",,319.91
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,office,"(39.10875249295837, -84.51101129988837)",Hanke Building,161.80599999999998
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,apartments,"(39.10967595190183, -84.51284547950769)",,310.05400000000003
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,industrial,"(39.10876891119771, -84.51293197686732)",Coffee Emporium Roasting Haus,316.10400000000004
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,office,"(39.11118477071464, -84.51088603122231)",Peaslee Center,492.7780000000001
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,apartments,"(39.108702013883025, -84.51515406961772)",,386.87700000000007
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,retail,"(39.108392337331004, -84.51552952081713)",,457.91900000000004
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,retail,"(39.10847166161816, -84.51511614678047)",,434.73100000000005
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,retail,"(39.108370759098584, -84.51509375937717)",,434.73100000000005
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,apartments,"(39.10855419898842, -84.51415995079253)",,315.7200000000001
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,apartments,"(39.110336703100735, -84.51440759396638)",21 Mercer St. Courtyard Apartments,496.2740000000001
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,residential,"(39.110355502435645, -84.51426920778374)",,496.2740000000001
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,retail,"(39.108361052194375, -84.51288361690777)",Below 0 Lounge,211.94300000000004
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,retail,"(39.10895994750646, -84.51189034596919)",,166.225
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,retail,"(39.10887821713753, -84.51130204206372)",,161.80599999999998
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,retail,"(39.10943419516582, -84.5112158489383)",,240.26
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,apartments,"(39.10872135978002, -84.5083524782408)",,299.5610000000001
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,apartments,"(39.108893371574034, -84.50769961755981)",,398.2060000000001
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,apartments,"(39.109121407933294, -84.50803012849991)",,415.3550000000001
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,apartments,"(39.10941510367624, -84.50812590443962)",,444.9930000000001
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,apartments,"(39.107846681160815, -84.51447507449696)",,269.812
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,apartments,"(39.11032552841329, -84.51130098295454)",,315.512
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,apartments,"(39.11033742435432, -84.51140797063326)",,315.512
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,apartments,"(39.110485998348366, -84.51123534185989)",,382.72200000000004
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,apartments,"(39.11033717532441, -84.51119837776659)",,346.33399999999995
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,apartments,"(39.10998167051392, -84.5125898788635)",,309.13400000000007
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,residential,"(39.11058947625086, -84.51390104787376)",,473.8320000000001
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,residential,"(39.110647298108965, -84.51387227030081)",,473.8320000000001
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,residential,"(39.11068394997084, -84.51391416432978)",,473.8320000000001
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,residential,"(39.11077590492658, -84.51393729542876)",,473.8320000000001
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,apartments,"(39.10827735228325, -84.5161528800972)",The Washington,487.17400000000004
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,apartments,"(39.108735084107174, -84.514268845579)",,315.7200000000001
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,apartments,"(39.10878808366099, -84.51428215300143)",,315.7200000000001
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,apartments,"(39.10909475099246, -84.51433270057467)",,444.6270000000001
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,apartments,"(39.10927545575043, -84.51441562393916)",,444.6270000000001
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,apartments,"(39.10915415945287, -84.51435348816105)",,444.6270000000001
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,apartments,"(39.108847926719285, -84.51465728796522)",,386.87700000000007
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,office,"(39.10994292897732, -84.51039547937302)",Cogswell Building,364.08199999999994
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,commercial,"(39.1084140338931, -84.51117212003763)",,331.155
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,retail,"(39.10852143347034, -84.51119907007987)",,331.155
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,retail,"(39.10861223933925, -84.51123628263794)",,331.155
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,office,"(39.10804856265121, -84.51200526177162)",The Salvation Army,69.704
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,apartments,"(39.10996471596648, -84.51247743741492)",H. Huelsman,290.015
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,office,"(39.10884677216608, -84.51352352110511)",,328.0830000000001
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,apartments,"(39.10765013925496, -84.51323629619746)",American Building,145.86100000000002
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,apartments,"(39.107692802955896, -84.51356283894893)",The Hale-Justis Drug Co.,207.53400000000002
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,apartments,"(39.10704035279591, -84.51220715791214)",1010 On The Rhine,195.07699999999997
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,apartments,"(39.10797581348419, -84.51259577244745)",Emery Center Apartments,187.80900000000003
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,apartments,"(39.11164452335655, -84.51201757120964)",,471.81500000000005
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,building,apartments,"(39.1105315538596, -84.50946298522176)",Alumni Lofts,463.9049999999999
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,landuse,residential,"(39.109920686777244, -84.50987565351384)",,379.4579999999999
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,landuse,retail,"(39.106474554266995, -84.51321805675843)",,319.624
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,landuse,retail,"(39.105395442670776, -84.51070780663936)",,276.652
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,landuse,residential,"(39.10554543754208, -84.50966913918992)",,360.349
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,landuse,retail,"(39.10757892872481, -84.51597199765749)",,429.51699999999994
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,landuse,residential,"(39.10793021598653, -84.5155597820496)",,457.91900000000004
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,landuse,residential,"(39.110260243088256, -84.51423548157018)",,496.2740000000001
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,landuse,residential,"(39.11052779842031, -84.51324158986975)",,419.64300000000003
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,landuse,retail,"(39.10984459659881, -84.51264611675978)",,309.13400000000007
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,landuse,residential,"(39.11066612961108, -84.5126628698087)",,350.27400000000006
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,landuse,retail,"(39.1084325908304, -84.51271636358673)",,209.24
"(39.10777, -84.51144)",bcycle_cincyredbike_2800,landuse,retail,"(39.110017356545455, -84.5116131517679)",Main Street Business District,251.285
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,office,"(39.10676958070442, -84.51390922048701)",Kroger Building,271.454
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,school,"(39.107297352458176, -84.51716267842733)",Erich Kunzel Center for Arts and Education,355.478
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,office,"(39.1041255, -84.5145713)",Presidential Plaza,480.987
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,apartments,"(39.1046267712147, -84.5150472162402)",,480.323
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,office,"(39.10669224634011, -84.51544213163615)",,283.22900000000004
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,office,"(39.10651375371879, -84.5146023412642)",Brotherhood Building,187.208
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,office,"(39.10698164461831, -84.51155488038053)",Todd B. Portune Center for County Government,453.33699999999993
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,office,"(39.1073699442246, -84.51145267123836)",The Woodward Building & Loan Company,453.33699999999993
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,office,"(39.108087749999996, -84.51056435000002)",Hamilton County Job and Family Services,405.67499999999995
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,office,"(39.107330149999996, -84.51540134999999)",West 16,214.09699999999998
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,apartments,"(39.10799626537669, -84.5160685523034)",,100.297
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,apartments,"(39.10793551842665, -84.51613673305097)",,133.697
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,apartments,"(39.10786688397659, -84.51615247167493)",,150.442
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,apartments,"(39.10779764386607, -84.51610119801225)",,189.755
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,apartments,"(39.10772370895302, -84.51601069937728)",Cincinnati Center for Architecture & Design (CCAD),189.755
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,office,"(39.107628757108685, -84.51597343417072)",,167.704
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,retail,"(39.10755233533504, -84.51595562295093)",,167.704
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,retail,"(39.10748289109981, -84.5159413105923)",,167.704
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,retail,"(39.107403749999996, -84.5159207)",,167.704
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,office,"(39.107316263850166, -84.51589816913935)",,167.704
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,retail,"(39.108119519881, -84.51506957851505)",Taste of Belgium - OTR,47.854
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,apartments,"(39.10747849609715, -84.51483763968321)",,109.686
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,school,"(39.108905604456616, -84.51386965476978)",The Art Academy of Cincinnati,223.55499999999998
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,office,"(39.10875249295837, -84.51101129988837)",Hanke Building,322.87
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,apartments,"(39.10967595190183, -84.51284547950769)",,340.32899999999995
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,industrial,"(39.10876891119771, -84.51293197686732)",Coffee Emporium Roasting Haus,211.57599999999996
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,apartments,"(39.110648626832244, -84.51642619132613)",,360.313
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,apartments,"(39.108702013883025, -84.51515406961772)",,0.0
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,retail,"(39.108392337331004, -84.51552952081713)",,71.042
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,retail,"(39.10847166161816, -84.51511614678047)",,47.854
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,retail,"(39.108370759098584, -84.51509375937717)",,47.854
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,apartments,"(39.10855419898842, -84.51415995079253)",,71.157
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,apartments,"(39.110336703100735, -84.51440759396638)",21 Mercer St. Courtyard Apartments,305.35200000000003
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,residential,"(39.110355502435645, -84.51426920778374)",,305.35200000000003
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,office,"(39.11090620947774, -84.51571366040291)",The Brandery,298.634
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,apartments,"(39.11227179223744, -84.51478832761259)",,499.807
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,apartments,"(39.11229808513312, -84.51462890998275)",,499.807
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,apartments,"(39.11032924989182, -84.51383638813694)",,330.66
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,retail,"(39.108361052194375, -84.51288361690777)",Below 0 Lounge,175.12699999999998
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,retail,"(39.10895994750646, -84.51189034596919)",,327.289
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,retail,"(39.10887821713753, -84.51130204206372)",,322.87
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,retail,"(39.10943419516582, -84.5112158489383)",,401.32399999999996
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,apartments,"(39.107846681160815, -84.51447507449696)",,118.21700000000001
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,terrace,"(39.11054116839277, -84.51768286512042)",,470.04999999999995
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,apartments,"(39.11032552841329, -84.51130098295454)",,476.57599999999996
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,apartments,"(39.11033742435432, -84.51140797063326)",,476.57599999999996
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,apartments,"(39.10998167051392, -84.5125898788635)",,338.74
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,residential,"(39.11058947625086, -84.51390104787376)",,367.42
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,residential,"(39.110593649785976, -84.51409036526766)",,325.08000000000004
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,residential,"(39.11071953866158, -84.51400601569213)",,325.08000000000004
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,apartments,"(39.1110002155662, -84.51405107593159)",,396.87100000000004
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,residential,"(39.110647298108965, -84.51387227030081)",,367.42
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,residential,"(39.110833792655164, -84.51397347311935)",,438.81100000000004
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,residential,"(39.11068394997084, -84.51391416432978)",,367.42
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,residential,"(39.11077590492658, -84.51393729542876)",,367.42
"(39.1086, -84.51472)",bcycle_cincyredbike_2801,building,apartments,"(39.11122068177332, -84.51419546859292)",,396.87100000000004
