Location,Category,Amenity,Amenity Location,Name,Distance
"(39.11169, -84.5155)",Food and Drink,restaurant,"(-84.5152755, 39.1095435)",Venice on Vine,260.257
"(39.11169, -84.5155)",Food and Drink,bar,"(-84.5152165, 39.1093292)",The Lackman,260.257
"(39.11169, -84.5155)",Food and Drink,restaurant,"(-84.5152882, 39.1110442)",Kaze,90.69200000000001
"(39.11169, -84.5155)",Food and Drink,restaurant,"(-84.5152289, 39.1107505)",The Eagle,129.547
"(39.11169, -84.5155)",Food and Drink,cafe,"(-84.5151891, 39.1105942)",Holtman's Donut Shop,129.547
"(39.11169, -84.5155)",Food and Drink,restaurant,"(-84.5168326, 39.1104662)",Zula,258.848
"(39.11169, -84.5155)",Food and Drink,ice_cream,"(-84.515559, 39.1106358)",Graeter's,129.547
"(39.11169, -84.5155)",Finance,atm,"(-84.5147393, 39.1087546)",Fifth Third Bank,389.326
"(39.11169, -84.5155)",Food and Drink,restaurant,"(-84.5178698, 39.1131693)",Alabama Fishbar,293.0890000000001
"(39.11169, -84.5155)",Religion,place_of_worship,"(-84.5125958, 39.1122468)",,463.953
"(39.11169, -84.5155)",Food and Drink,cafe,"(-84.5123417, 39.1129403)",Boba Cha,421.994
"(39.11169, -84.5155)",Food and Drink,restaurant,"(-84.5150813, 39.1101752)",,203.056
"(39.11169, -84.5155)",Food and Drink,restaurant,"(-84.516301, 39.1105338)",Salazar,199.639
"(39.11169, -84.5155)",Food and Drink,restaurant,"(-84.5160422, 39.1105766)",Boombox Buns,199.639
"(39.11169, -84.5155)",Food and Drink,restaurant,"(-84.5155743, 39.1107045)",Pontiac,129.547
"(39.11169, -84.5155)",Food and Drink,restaurant,"(-84.5155139, 39.1104818)",Quan Hapa,129.547
"(39.11169, -84.5155)",Food and Drink,restaurant,"(-84.5148005, 39.1090279)",A Tavola,260.257
"(39.11169, -84.5155)",Food and Drink,restaurant,"(-84.514761, 39.1088433)",Abigail Street,389.326
"(39.11169, -84.5155)",Food and Drink,cafe,"(-84.5147764, 39.1089343)",,260.257
"(39.11169, -84.5155)",Food and Drink,cafe,"(-84.5169596, 39.1109694)",Sweet Petit Desserts,190.836
"(39.11169, -84.5155)",Food and Drink,bar,"(-84.5125632, 39.1121178)",Liberty's Bar & Bottle Shop,463.953
"(39.11169, -84.5155)",Food and Drink,restaurant,"(-84.5148191, 39.1076922)",The Rook OTR,499.01200000000006
"(39.11169, -84.5155)",Food and Drink,restaurant,"(-84.5131298, 39.1113753)",Please,301.92
"(39.11169, -84.5155)",Food and Drink,restaurant,"(-84.5153573, 39.10999)",Krueger's Tavern,205.13899999999998
"(39.11169, -84.5155)",Food and Drink,restaurant,"(-84.5170692, 39.1116475)",B&A Street Kitchen,133.588
"(39.11169, -84.5155)",Food and Drink,bar,"(-84.5127973, 39.1096956)",Longfellow,468.48900000000003
"(39.11169, -84.5155)",Food and Drink,ice_cream,"(-84.5120366, 39.111428)",Buzzed Bull Creamery,375.226
"(39.11169, -84.5155)",Food and Drink,restaurant,"(-84.5181967, 39.1115367)",Pleasantry,212.606
"(39.11169, -84.5155)",Food and Drink,restaurant,"(-84.5192065, 39.1101737)",Symphony Hotel & Restaurant,420.81800000000004
"(39.11169, -84.5155)",Food and Drink,restaurant,"(-84.5164973, 39.1142006)",Tucker Restaurant,271.708
"(39.11169, -84.5155)",Food and Drink,bar,"(-84.5163092, 39.1103807)",Low Spark,199.639
"(39.11169, -84.5155)",Food and Drink,bar,"(-84.5160001, 39.1094369)",Sundry and Vice,326.427
"(39.11169, -84.5155)",Food and Drink,restaurant,"(-84.5174286, 39.1116991)",Poke Hut,149.495
"(39.11169, -84.5155)",Food and Drink,bar,"(-84.5173876, 39.1127318)",Holiday Spirits,301.389
"(39.11169, -84.5155)",Food and Drink,restaurant,"(-84.5173983, 39.1127677)",Forty Thieves,301.389
"(39.11169, -84.5155)",Food and Drink,restaurant,"(-84.5170181, 39.1114435)",MAIZE - Arepas & Bar,139.257
"(39.11169, -84.5155)",Food and Drink,restaurant,"(-84.5139988, 39.1112457)",The Bagelry,231.966
"(39.11169, -84.5155)",Food and Drink,restaurant,"(-84.5157923, 39.1116118)",Sacred Beast,0.0
"(39.11169, -84.5155)",Food and Drink,bar,"(-84.5145637, 39.1111926)",Lost & Found OTR,189.031
"(39.11169, -84.5155)",Food and Drink,bar,"(-84.513569, 39.1095632)",Homemaker's Bar,399.26300000000003
"(39.11169, -84.5155)",Food and Drink,restaurant,"(-84.5171363, 39.1104253)",Losanti,273.267
"(39.11169, -84.5155)",Food and Drink,bar,"(-84.5155284, 39.1118226)",Nostalgia Wine & Jazz Lounge,0.0
"(39.11169, -84.5155)",Food and Drink,bar,"(-84.5137249, 39.1137293)",Somerset Bar,478.83000000000004
"(39.11169, -84.5155)",Entertainment,theatre,"(-84.5158879, 39.1098028)",Ghost Baby,257.54699999999997
"(39.11169, -84.5155)",Food and Drink,bar,"(-84.5136495, 39.1095722)",Fifty Fufty Gin Bar,399.26300000000003
"(39.11169, -84.5155)",Food and Drink,restaurant,"(-84.5158775, 39.1118425)",Pepp & Dolores,27.305
"(39.11169, -84.5155)",Food and Drink,restaurant,"(-84.51506957851505, 39.108119519881)",Taste of Belgium - OTR,437.18
"(39.11169, -84.5155)",Entertainment,theatre,"(-84.51503390861006, 39.10798893217637)",Ensemble Theatre,437.18
"(39.11169, -84.5155)",Other,fuel,"(-84.51471105202303, 39.113037889645774)",Shell,243.046
"(39.11169, -84.5155)",Other,car_wash,"(-84.51510875147922, 39.113136052365554)",,206.488
"(39.11169, -84.5155)",Food and Drink,pub,"(-84.51750949999999, 39.111320499999984)",Taft's Ale House,174.164
"(39.11169, -84.5155)",Food and Drink,bar,"(-84.5143535208419, 39.111911061426134)",MECCA,137.477
"(39.11169, -84.5155)",Religion,place_of_worship,"(-84.51642506891105, 39.11325252705983)",Saint Francis Seraph Church,181.63800000000003
"(39.11169, -84.5155)",Education,school,"(-84.51551492071933, 39.113078557454074)",Saint Francis Seraph School,169.711
"(39.11169, -84.5155)",Religion,place_of_worship,"(-84.5122613653468, 39.11311270252448)",Main Street Chapel,466.826
"(39.11169, -84.5155)",Finance,bank,"(-84.51639241974465, 39.115746817978)",True Partner Credit Union,445.855
"(39.11169, -84.5155)",Food and Drink,restaurant,"(-84.5135368207971, 39.11099546928845)",Ché,231.966
"(39.11169, -84.5155)",Food and Drink,restaurant,"(-84.51524229339964, 39.11127576057769)",Alcove by MadTree Brewing,102.002
"(39.11169, -84.5155)",Food and Drink,restaurant,"(-84.51519084655904, 39.11070088011916)",The Eagle,129.547
"(39.11169, -84.5155)",Religion,place_of_worship,"(-84.51654747802498, 39.109711990113716)",Nast-Trinity United Methodist Church,358.01500000000004
"(39.11169, -84.5155)",Food and Drink,restaurant,"(-84.51514882788032, 39.108619320385515)",Krueger's Tavern,437.18
"(39.10998, -84.51833)",Religion,place_of_worship,"(-84.5172492, 39.1123796)",Prince of Peace Lutheran Church,467.486
"(39.10998, -84.51833)",Food and Drink,cafe,"(-84.515079, 39.1087386)",1215 Wine Bar & Coffee Lab,493.6529999999999
"(39.10998, -84.51833)",Food and Drink,restaurant,"(-84.5150696, 39.1086918)",Bakersfield,493.6529999999999
"(39.10998, -84.51833)",Food and Drink,restaurant,"(-84.5152755, 39.1095435)",Venice on Vine,366.2399999999999
"(39.10998, -84.51833)",Food and Drink,bar,"(-84.5152165, 39.1093292)",The Lackman,366.2399999999999
"(39.10998, -84.51833)",Food and Drink,restaurant,"(-84.5152882, 39.1110442)",Kaze,316.75199999999995
"(39.10998, -84.51833)",Food and Drink,restaurant,"(-84.5152289, 39.1107505)",The Eagle,277.89699999999993
"(39.10998, -84.51833)",Food and Drink,cafe,"(-84.5151891, 39.1105942)",Holtman's Donut Shop,277.89699999999993
"(39.10998, -84.51833)",Food and Drink,restaurant,"(-84.5168326, 39.1104662)",Zula,148.91099999999997
"(39.10998, -84.51833)",Food and Drink,ice_cream,"(-84.515559, 39.1106358)",Graeter's,277.89699999999993
"(39.10998, -84.51833)",Finance,atm,"(-84.5147393, 39.1087546)",Fifth Third Bank,493.6529999999999
"(39.10998, -84.51833)",Food and Drink,restaurant,"(-84.5178698, 39.1131693)",Alabama Fishbar,465.98100000000005
"(39.10998, -84.51833)",Food and Drink,restaurant,"(-84.5150813, 39.1101752)",,351.40599999999995
"(39.10998, -84.51833)",Food and Drink,restaurant,"(-84.516301, 39.1105338)",Salazar,207.29299999999995
"(39.10998, -84.51833)",Food and Drink,restaurant,"(-84.5160422, 39.1105766)",Boombox Buns,207.29299999999995
"(39.10998, -84.51833)",Food and Drink,restaurant,"(-84.5155743, 39.1107045)",Pontiac,277.89699999999993
"(39.10998, -84.51833)",Food and Drink,restaurant,"(-84.5155139, 39.1104818)",Quan Hapa,277.89699999999993
"(39.10998, -84.51833)",Food and Drink,restaurant,"(-84.5148005, 39.1090279)",A Tavola,366.2399999999999
"(39.10998, -84.51833)",Food and Drink,restaurant,"(-84.514761, 39.1088433)",Abigail Street,493.6529999999999
"(39.10998, -84.51833)",Food and Drink,cafe,"(-84.5147764, 39.1089343)",,366.2399999999999
"(39.10998, -84.51833)",Food and Drink,cafe,"(-84.5169596, 39.1109694)",Sweet Petit Desserts,221.86099999999996
"(39.10998, -84.51833)",Food and Drink,restaurant,"(-84.5153573, 39.10999)",Krueger's Tavern,353.489
"(39.10998, -84.51833)",Food and Drink,restaurant,"(-84.5170692, 39.1116475)",B&A Street Kitchen,274.17099999999994
"(39.10998, -84.51833)",Entertainment,theatre,"(-84.5182248, 39.1075954)",Cincinnati Shakespeare Company,268.202
"(39.10998, -84.51833)",Food and Drink,restaurant,"(-84.5160522, 39.1073834)",,421.42599999999993
"(39.10998, -84.51833)",Food and Drink,restaurant,"(-84.5181967, 39.1115367)",Pleasantry,200.899
"(39.10998, -84.51833)",Food and Drink,bar,"(-84.518178, 39.1079009)",Vestry at the Transept,257.00800000000004
"(39.10998, -84.51833)",Food and Drink,restaurant,"(-84.5192065, 39.1101737)",Symphony Hotel & Restaurant,25.363999999999997
"(39.10998, -84.51833)",Food and Drink,bar,"(-84.5163092, 39.1103807)",Low Spark,207.29299999999995
"(39.10998, -84.51833)",Food and Drink,bar,"(-84.5160001, 39.1094369)",Sundry and Vice,336.317
"(39.10998, -84.51833)",Food and Drink,restaurant,"(-84.5174286, 39.1116991)",Poke Hut,290.0779999999999
"(39.10998, -84.51833)",Food and Drink,bar,"(-84.5173876, 39.1127318)",Holiday Spirits,467.486
"(39.10998, -84.51833)",Food and Drink,restaurant,"(-84.5173983, 39.1127677)",Forty Thieves,467.486
"(39.10998, -84.51833)",Food and Drink,bar,"(-84.5162554, 39.1079839)",Cobblestone OTR,362.98799999999994
"(39.10998, -84.51833)",Food and Drink,restaurant,"(-84.5162671, 39.1082842)",Teak OTR,346.34299999999996
"(39.10998, -84.51833)",Food and Drink,restaurant,"(-84.5170181, 39.1114435)",MAIZE - Arepas & Bar,268.50199999999995
"(39.10998, -84.51833)",Food and Drink,restaurant,"(-84.5189862, 39.107787)",Zundo Ramen & Donburi,375.42999999999995
"(39.10998, -84.51833)",Food and Drink,restaurant,"(-84.5139988, 39.1112457)",The Bagelry,458.02599999999995
"(39.10998, -84.51833)",Food and Drink,restaurant,"(-84.5157923, 39.1116118)",Sacred Beast,407.44399999999996
"(39.10998, -84.51833)",Food and Drink,bar,"(-84.5145637, 39.1111926)",Lost & Found OTR,415.09099999999995
"(39.10998, -84.51833)",Food and Drink,restaurant,"(-84.5171363, 39.1104253)",Losanti,137.861
"(39.10998, -84.51833)",Food and Drink,bar,"(-84.5155284, 39.1118226)",Nostalgia Wine & Jazz Lounge,407.44399999999996
"(39.10998, -84.51833)",Entertainment,theatre,"(-84.5158879, 39.1098028)",Ghost Baby,267.43699999999995
"(39.10998, -84.51833)",Food and Drink,restaurant,"(-84.5158775, 39.1118425)",Pepp & Dolores,434.74899999999997
"(39.10998, -84.51833)",Entertainment,theatre,"(-84.51920748328146, 39.10939353795384)",Music Hall,218.274
"(39.10998, -84.51833)",Education,school,"(-84.51706599541215, 39.107419843292575)",School for Creative and Performing Arts,421.92299999999994
"(39.10998, -84.51833)",Entertainment,theatre,"(-84.51853003768814, 39.108590708527444)",Hamilton County Memorial Building,233.018
"(39.10998, -84.51833)",Food and Drink,restaurant,"(-84.51506957851505, 39.108119519881)",Taste of Belgium - OTR,445.7989999999999
